SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalPrice
656,45674,33224,2024-10-08,3,1365.57
657,24882,32941,2025-01-03,3,38.34
658,9960,12347,2023-11-10,3,283.26
659,42124,7592,2025-04-29,2,490.02
660,7435,10705,2024-06-23,2,644.86
661,24835,42595,2023-10-12,4,1455.44
662,1049,31998,2023-12-17,2,667.34
663,30451,45316,2024-03-23,3,350.55
664,15381,20375,2025-04-11,2,860.36
665,39630,34592,2025-01-18,1,209.43
666,30369,506,2025-05-05,2,495.98
667,47242,37626,2025-06-09,4,1829.24
668,33021,39531,2025-04-29,4,1688.56
669,45711,10082,2024-03-21,3,475.14
670,24652,8255,2025-01-22,2,303.66
671,49531,11099,2025-05-05,4,690.56
672,17982,37156,2023-09-19,3,1198.95
673,29815,3953,2024-12-17,4,1772.16
674,22701,12374,2024-02-05,5,715.7
675,24179,4359,2025-01-08,2,621.82
676,5517,6530,2024-04-23,4,1583.52
677,15697,35961,2023-09-18,2,393.18
678,12727,47260,2023-07-05,5,1657.1
679,20206,23616,2025-01-04,2,727.36
680,42545,31604,2024-03-16,3,757.86
681,46033,43304,2023-10-18,2,837.48
682,28246,11623,2023-09-30,4,1476.96
683,17152,24245,2025-05-16,5,396.8
684,32704,35872,2023-08-21,2,111.36
685,14452,9481,2025-03-03,1,328.56
686,1994,6675,2024-04-28,4,502.8
687,35513,22770,2025-04-03,5,1233.5
688,3422,12139,2025-02-11,2,336.8
689,1628,29533,2024-05-01,1,293.94
690,40313,30030,2024-05-01,3,38.49
691,39066,25138,2025-05-01,1,104.59
692,33752,43084,2024-03-18,5,929.95
693,25699,2972,2023-10-09,2,96.04
694,47027,2553,2025-06-13,4,154.8
695,35027,32477,2023-11-12,2,81.44
696,23735,40164,2024-02-05,1,280.43
697,9292,39730,2024-11-24,4,859.76
698,22719,41304,2025-01-10,4,790.16
699,4269,15132,2025-02-03,4,217.4
700,13503,910,2023-07-14,4,409.68
701,22699,29309,2024-02-17,3,703.53
702,6865,9408,2025-02-18,3,365.88
703,18600,1245,2023-09-24,4,805.36
704,47765,40646,2024-03-04,3,1439.19
705,49842,41705,2024-01-10,4,1530.56
706,38539,34048,2024-06-11,3,543.78
707,13390,37255,2024-06-18,2,274.7
708,42638,42193,2024-11-22,3,576.12
709,34666,33784,2024-08-22,1,496.13
710,31332,49798,2023-10-27,3,1157.52
711,40779,24966,2024-07-06,3,723.81
712,48457,11323,2023-11-01,2,562.0
713,4922,14393,2025-06-01,5,1177.15
714,39681,19962,2024-10-26,2,623.68
715,45122,11172,2023-10-27,2,315.02
716,3753,29836,2024-01-18,2,873.3
717,38405,32236,2025-01-30,1,469.39
718,32170,41735,2025-01-22,4,493.28
719,49587,26688,2023-10-29,3,724.92
720,30460,22796,2024-05-12,3,1232.34
721,46481,47519,2023-07-31,1,221.79
722,428,32832,2024-07-27,5,1370.05
723,30762,18282,2024-01-04,2,407.64
724,23990,850,2024-03-07,3,325.83
725,8241,40202,2024-08-14,2,311.38
726,30144,17739,2023-09-07,2,559.58
727,15805,25072,2023-10-05,4,79.72
728,9350,29089,2025-05-18,2,751.04
729,26607,48185,2025-01-23,5,340.85
730,42528,49523,2024-05-16,4,356.04
731,43254,16676,2024-11-06,4,468.92
732,35391,14419,2024-01-08,4,389.44
733,29881,45733,2024-04-22,4,1500.92
734,21416,14251,2024-03-23,3,74.22
735,20146,41590,2023-07-26,2,968.38
736,37284,45605,2025-03-08,1,67.89
737,44605,5505,2024-11-18,3,1157.1
738,3131,23449,2024-10-21,4,1985.92
739,33927,45884,2024-12-12,4,1903.16
740,38417,35286,2024-05-28,2,753.5
741,2742,41374,2023-07-08,1,126.24
742,6796,35521,2024-08-16,4,575.92
743,46738,35667,2025-02-12,3,732.12
744,28490,47015,2024-07-03,2,10.36
745,11539,11718,2024-05-30,4,227.52
746,47273,29112,2024-03-10,2,765.2
747,19758,22739,2025-05-04,2,88.98
748,26379,39641,2024-12-10,4,1694.92
749,48769,7962,2023-08-06,5,2333.45
750,27444,24062,2023-08-09,1,243.13
751,22474,28460,2025-06-09,5,2030.5
752,27845,4777,2024-01-28,2,908.52
753,4125,3244,2024-05-27,3,1282.56
754,16943,40250,2024-06-14,2,496.64
755,25417,19173,2025-04-12,4,741.84
756,39361,14048,2025-06-05,4,273.12
757,35788,45847,2024-03-10,2,919.78
758,10844,29763,2024-10-26,1,379.76
759,39773,41143,2024-09-04,2,838.18
760,22335,4785,2025-02-24,5,616.95
761,44350,14673,2024-07-25,1,405.18
762,35955,44281,2024-12-01,5,626.9
763,11668,9678,2024-02-23,4,1809.64
764,17122,16249,2023-09-23,4,841.24
765,32343,23530,2023-08-24,2,599.74
766,48076,39605,2023-09-25,2,904.54
767,16696,10445,2024-11-01,1,187.26
768,46307,29728,2024-02-21,4,972.68
769,23371,2997,2025-01-28,3,117.69
770,36306,34574,2024-01-27,4,1843.8
771,9420,31041,2024-01-27,3,353.31
772,6203,7821,2024-07-04,3,1049.4
773,9810,6480,2024-09-26,2,477.32
774,18967,48793,2025-05-14,5,1222.8
775,17484,42118,2024-06-24,1,298.19
776,531,39471,2025-05-03,1,319.92
777,45122,2362,2024-05-24,2,883.34
778,3822,14179,2025-04-30,5,985.2
779,17606,7414,2024-08-20,5,2033.45
780,5367,41555,2024-03-13,5,156.7
781,7112,19867,2025-01-29,2,795.64
782,10377,42001,2024-04-16,4,157.72
783,28078,14914,2024-02-21,3,1137.15
784,41434,25271,2023-08-30,1,226.64
785,36849,334,2024-06-01,1,108.39
786,13074,24286,2023-07-22,5,1576.2
787,13248,1255,2024-02-28,1,463.86
788,6578,38330,2025-02-08,4,295.4
789,30844,49135,2024-09-28,1,15.97
790,46399,3203,2023-11-06,1,232.22
791,26974,27008,2024-08-29,1,98.01
792,33901,10834,2025-04-18,3,1445.76
793,1948,31150,2024-05-09,5,2449.7
794,23508,32711,2025-01-12,1,270.2
795,6264,4784,2024-12-22,5,1163.7
796,48071,26641,2024-01-31,2,642.96
797,27733,42457,2023-09-14,3,212.7
798,18931,32417,2023-12-31,4,1519.12
799,17786,6335,2024-07-13,3,127.44
800,14165,11853,2025-02-04,5,1704.0
801,37220,45836,2025-05-19,5,1360.65
802,18192,20787,2023-09-20,4,588.0
803,8206,36712,2025-04-13,5,1257.9
804,32358,22212,2023-08-20,5,302.3
805,46348,43776,2024-03-22,3,1363.14
806,7329,38611,2024-10-08,4,907.84
807,32448,23295,2025-02-01,3,929.37
808,42975,3388,2023-12-31,2,244.74
809,42753,34153,2025-01-20,4,1984.08
810,13044,25501,2025-02-12,1,495.09
811,21579,49722,2023-09-08,2,147.06
812,47744,27192,2024-12-01,5,1508.7
813,10922,39898,2024-08-04,1,34.27
814,48956,13521,2024-02-15,2,201.0
815,35979,28726,2024-11-30,3,360.87
816,35346,21075,2024-11-22,2,565.64
817,34886,41813,2024-01-03,5,2121.75
818,17130,15988,2024-12-15,4,1551.56
819,42440,43652,2023-09-30,4,1467.96
820,8695,11714,2024-03-22,2,95.48
821,32762,2906,2023-09-20,5,2097.15
822,12518,12918,2025-03-05,5,417.6
823,16211,39018,2024-05-31,4,939.88
824,784,8080,2024-01-16,5,2454.8
825,28881,44867,2025-06-18,5,1651.55
826,37213,20935,2024-12-27,5,2085.2
827,24037,21886,2023-12-27,3,444.51
828,5583,39094,2024-04-30,2,963.02
829,17123,25275,2023-12-10,3,1482.51
830,3429,343,2025-03-01,3,1268.25
831,45519,44349,2024-02-19,5,127.6
832,29563,43801,2024-07-28,4,43.2
833,26058,8565,2024-10-29,3,1131.63
834,29427,10127,2024-05-08,1,128.89
835,204,7146,2024-10-01,4,124.68
836,24123,32641,2024-04-23,4,432.76
837,49121,22953,2023-10-20,2,411.48
838,20656,44630,2023-08-09,2,665.14
839,13704,24993,2024-04-06,1,373.81
840,20622,24202,2024-01-05,2,688.06
841,29120,15698,2025-01-15,5,565.8
842,29007,46044,2024-05-02,1,190.93
843,38565,40121,2023-12-15,2,20.46
844,19371,32581,2024-11-02,4,386.8
845,24496,8872,2023-08-11,2,707.34
846,15723,32519,2025-05-15,3,444.45
847,45184,23634,2024-09-27,5,505.0
848,11737,26350,2025-05-15,4,711.04
849,39993,20370,2024-02-11,1,138.02
850,9761,45133,2023-12-20,4,1390.72
851,29939,41509,2025-01-25,3,1288.11
852,25619,17449,2025-05-07,1,10.12
853,47228,41353,2024-04-03,4,543.6
854,41152,17003,2024-08-24,4,164.12
855,15372,44323,2024-08-10,4,742.72
856,19096,47739,2024-08-05,2,282.0
857,3123,46415,2024-12-10,1,66.42
858,16893,17883,2023-09-13,4,1177.48
859,26054,9873,2024-08-25,5,471.4
860,39863,22042,2023-08-24,4,1114.04
861,31765,22277,2025-05-26,5,1227.6
862,49341,24935,2025-03-05,4,1245.88
863,37363,43712,2023-07-26,3,608.28
864,7310,49928,2023-11-01,3,333.15
865,10729,4582,2023-06-30,5,1230.9
866,30000,6083,2024-03-26,1,269.81
867,35476,27865,2025-01-16,5,2290.0
868,7886,27560,2023-10-31,5,2369.2
869,17062,18721,2024-10-20,4,293.92
870,22805,6470,2023-09-19,5,2356.95
871,30268,3841,2023-09-15,2,110.14
872,17501,28261,2025-01-26,4,1598.48
873,9457,41239,2024-04-14,2,258.56
874,46347,23453,2024-07-28,4,913.04
875,22197,12454,2023-08-27,5,2495.6
876,25276,37846,2024-06-21,2,564.32
877,25923,36294,2024-06-28,5,1805.8
878,16915,7773,2024-01-19,5,2396.0
879,41285,11560,2024-11-28,2,165.52
880,48971,19832,2024-06-18,2,807.42
881,40125,33551,2024-02-07,5,634.5
882,9192,39960,2024-10-10,3,1223.4
883,9759,34094,2025-01-28,2,594.34
884,12927,33987,2025-02-18,2,576.3
885,19428,38584,2025-01-22,4,270.76
886,31818,18774,2025-03-20,2,913.44
887,44253,38457,2024-01-28,5,1852.45
888,31002,18355,2025-04-01,4,1790.96
889,34996,8951,2024-01-04,5,2008.6
890,9929,46935,2024-01-31,4,1280.68
891,17419,46011,2025-03-04,4,1926.32
892,26009,43009,2025-05-31,2,149.56
893,8353,1309,2023-12-27,5,1840.85
894,35074,36803,2024-02-14,1,36.56
895,30997,29955,2024-09-16,2,187.2
896,1896,29737,2025-02-22,1,437.66
897,39550,11385,2024-03-25,5,463.15
898,23138,44810,2024-10-21,3,664.29
899,21280,21828,2023-11-08,5,1321.9
900,46085,45589,2023-12-07,3,103.26
901,39406,9621,2023-10-24,5,2030.1
902,9160,19750,2024-03-23,4,359.48
903,23217,29419,2023-09-12,2,383.02
904,14470,10635,2023-09-18,4,1278.48
905,9771,43138,2023-12-09,5,836.65
906,3050,49830,2024-12-24,5,278.45
907,28358,877,2024-02-24,2,528.28
908,11090,21039,2023-12-12,2,180.42
909,19721,22471,2023-12-21,1,363.09
910,27691,29017,2025-05-22,3,805.26
911,2197,21706,2024-03-07,3,699.24
912,49300,28209,2025-03-10,1,283.15
913,28802,42530,2023-09-10,1,336.94
914,38980,42622,2024-08-16,3,174.48
915,6509,39386,2024-02-17,4,775.36
916,39738,9932,2023-11-25,4,914.44
917,16220,6487,2023-09-03,2,48.0
918,6981,19923,2023-07-02,2,224.78
919,43970,20583,2025-02-07,5,1972.1
920,24485,728,2024-08-30,1,207.55
921,9638,39141,2023-08-11,4,1422.2
922,31143,9834,2024-01-19,5,1673.5
923,18582,32652,2023-06-28,1,283.35
924,40459,195,2025-03-09,1,170.76
925,9442,13790,2024-01-27,2,240.5
926,39103,30290,2024-10-24,2,340.4
927,3110,22021,2023-07-11,4,239.96
928,7256,21207,2024-11-04,2,209.96
929,3830,36346,2025-02-20,3,379.53
930,39752,18754,2024-11-03,4,1869.8
931,6574,48929,2025-05-16,4,1398.04
932,27962,43257,2024-04-08,5,1890.6
933,30159,14827,2025-02-17,1,412.47
934,18452,28110,2023-07-01,2,831.26
935,25008,408,2023-09-30,2,318.36
936,19771,24938,2025-03-18,2,959.12
937,4140,38193,2024-01-06,4,1496.88
938,26024,7435,2025-02-25,4,1181.44
939,5869,43880,2023-10-14,2,598.32
940,10622,34306,2024-06-24,4,1814.16
941,10281,8634,2024-04-23,2,125.94
942,11779,9450,2024-09-24,2,932.1
943,19146,25709,2023-09-21,3,420.72
944,21968,37995,2024-02-02,2,315.06
945,28236,44144,2024-04-08,3,924.72
946,24504,46959,2025-05-02,3,432.93
947,31867,27091,2024-04-25,2,172.96
948,43014,47315,2024-02-28,2,19.2
949,4078,44877,2023-11-10,3,726.18
950,6384,16367,2023-09-21,1,109.89
951,48653,8648,2024-08-23,3,1227.69
952,38790,25247,2024-02-22,2,152.7
953,5747,44481,2024-10-02,5,1458.85
954,46133,33286,2024-01-24,1,217.84
955,47439,2756,2024-10-04,2,775.2
956,15977,16145,2023-10-18,1,352.41
957,15568,42789,2024-10-28,5,1652.3
958,24018,1190,2024-10-07,3,1324.08
959,2729,43484,2024-02-29,2,527.1
960,4463,32382,2024-08-23,1,24.57
961,14863,34623,2024-03-22,5,188.5
962,33859,18503,2025-03-11,1,105.45
963,4418,44304,2025-04-10,3,1452.42
964,33406,41815,2024-08-16,2,669.54
965,42321,4277,2023-08-22,1,228.45
966,13057,43449,2024-07-17,1,41.59
967,30069,1086,2025-04-07,2,880.62
968,40972,31092,2025-06-06,4,1803.8
969,46446,7744,2024-04-23,2,433.34
970,43793,31157,2024-09-18,3,1261.89
971,27841,48643,2024-01-08,3,258.27
972,44186,15398,2024-05-18,5,2129.45
973,680,2657,2025-06-05,4,1970.0
974,44480,25959,2025-01-15,1,399.16
975,23933,44568,2025-02-06,1,270.08
976,8013,16795,2024-07-24,2,855.24
977,4632,25481,2023-12-11,3,996.84
978,4363,3673,2023-12-17,1,100.44
979,20788,20534,2024-11-07,3,1279.53
980,24654,9031,2024-05-24,5,1306.3
981,28277,24635,2024-01-23,5,1322.45
982,24449,31918,2023-12-22,1,80.88
983,7964,11397,2025-02-08,5,1570.85
984,22799,42920,2024-07-15,3,230.64
985,47908,33992,2024-04-05,1,470.86
986,4058,12848,2023-07-04,2,882.94
987,12497,8306,2024-11-27,5,2222.75
988,39308,21964,2024-08-21,2,329.24
989,2750,46035,2024-11-30,1,448.14
990,40667,48786,2024-05-26,3,177.15
991,27368,26230,2023-10-13,2,219.64
992,43517,14456,2025-06-06,3,73.92
993,30638,42461,2024-03-02,2,253.28
994,8074,49555,2024-02-03,2,864.9
995,22850,24287,2024-08-02,5,885.15
996,46796,21807,2024-02-28,4,534.2
997,9195,2142,2025-04-08,3,1421.82
998,44463,34762,2024-08-14,2,206.14
999,48162,34306,2023-10-27,3,1360.62
1000,40163,32669,2023-11-22,2,511.4
1001,39798,15402,2024-01-26,5,1592.85
1002,47848,44849,2024-03-24,1,96.49
1003,15749,15640,2023-12-26,2,597.7
1004,32329,32810,2023-08-15,4,1946.92
1005,8177,22394,2024-09-14,1,13.37
1006,32422,2123,2024-05-03,1,123.16
1007,46005,46272,2024-12-25,1,464.31
1008,30834,47545,2024-05-16,4,1898.04
1009,5966,32999,2024-07-26,4,996.68
1010,3810,33065,2024-12-23,1,314.17
1011,47013,36362,2024-05-20,3,963.12
1012,44048,20351,2023-10-31,2,434.46
1013,19767,38191,2023-10-22,2,874.0
1014,39790,5646,2024-03-15,3,1464.54
1015,19819,1280,2024-06-06,4,131.8
1016,31489,4200,2025-04-14,5,1752.65
1017,34853,38771,2025-01-09,2,858.96
1018,11384,41835,2024-09-06,4,1061.12
1019,25378,1826,2025-04-24,3,179.46
1020,32083,38521,2023-06-21,1,190.2
1021,27666,44068,2024-07-16,3,1327.95
1022,23355,46367,2024-04-11,4,399.72
1023,23577,9095,2025-01-07,1,411.15
1024,44280,2664,2024-03-20,2,141.28
1025,28701,6331,2024-09-18,4,1174.88
1026,30111,28502,2023-08-24,4,1654.4
1027,40380,11873,2024-06-02,5,2173.9
1028,31890,12450,2023-12-21,4,624.16
1029,17306,28915,2024-06-23,5,2209.6
1030,11877,39544,2023-12-03,5,1173.45
1031,34811,42319,2023-09-05,2,864.36
1032,41670,38091,2024-04-18,2,494.44
1033,1070,17319,2023-08-09,3,1266.06
1034,41107,38157,2024-11-24,2,960.76
1035,28729,102,2023-12-23,3,453.03
1036,35399,8876,2024-07-06,3,655.77
1037,21309,41548,2024-06-23,3,64.38
1038,32841,14403,2024-12-02,5,2390.35
1039,12531,16666,2023-06-28,4,665.92
1040,36514,18716,2024-01-24,5,1117.15
1041,26840,2610,2024-07-03,4,1957.92
1042,26816,43368,2024-11-25,1,497.3
1043,24483,27911,2024-12-16,5,2195.95
1044,7006,40298,2023-12-02,4,1465.36
1045,37890,28245,2024-09-20,3,1031.67
1046,33612,9910,2024-12-13,5,1827.7
1047,41050,9632,2025-03-03,3,1184.04
1048,32815,18737,2023-09-15,2,541.8
1049,20243,26289,2024-08-09,4,1511.16
1050,12962,8828,2023-11-08,1,124.44
1051,25876,49535,2024-02-09,2,931.06
1052,43586,40310,2025-05-20,2,164.08
1053,37155,36494,2024-08-21,1,319.96
1054,34163,34396,2024-06-11,5,683.75
1055,18751,12171,2025-01-24,2,868.2
1056,33815,11974,2023-10-03,1,313.78
1057,6034,32229,2024-11-02,4,222.08
1058,37798,21851,2024-06-19,2,225.46
1059,17559,37035,2023-11-16,1,372.4
1060,34232,42069,2025-01-08,2,447.22
1061,35082,14435,2023-12-17,1,154.3
1062,47542,29095,2024-02-04,1,5.82
1063,23350,9075,2025-05-13,5,1950.2
1064,45678,13671,2025-05-05,4,1640.28
1065,27356,41453,2023-09-09,4,1687.8
1066,9450,25425,2025-03-24,1,367.09
1067,16042,6759,2024-09-10,1,123.22
1068,30674,29217,2025-06-09,5,633.55
1069,7860,32270,2025-02-18,4,1464.2
1070,8713,31645,2024-02-23,4,1727.2
1071,37374,15818,2025-06-02,4,1288.96
1072,49933,43620,2024-04-15,2,684.66
1073,25464,38785,2023-10-28,3,569.28
1074,25190,33639,2024-10-27,1,134.06
1075,47611,46354,2024-06-14,1,101.86
1076,31469,16736,2024-11-27,4,977.64
1077,48004,8547,2024-08-06,1,34.86
1078,43776,25105,2024-06-24,2,599.62
1079,49391,36151,2023-10-30,3,1392.3
1080,24881,30304,2024-12-17,2,567.74
1081,11571,26166,2023-12-06,4,1319.24
1082,1036,32906,2024-02-11,3,44.01
1083,12757,48261,2024-06-18,3,369.36
1084,36723,37646,2023-09-04,5,1628.7
1085,18823,21286,2025-03-03,2,144.74
1086,42183,45898,2024-08-27,1,132.12
1087,47158,16477,2024-05-30,3,563.97
1088,10748,27073,2024-11-23,3,677.43
1089,45920,14084,2024-08-07,1,293.27
1090,2,33981,2024-05-05,2,521.52
1091,3468,9081,2024-12-25,3,793.68
1092,37998,48855,2023-10-12,3,1281.15
1093,31080,5403,2023-07-08,1,115.53
1094,23720,14746,2024-04-26,4,507.64
1095,37228,11524,2024-06-08,5,237.4
1096,13959,40588,2023-12-18,2,250.48
1097,47582,44608,2023-08-03,1,177.15
1098,5566,19051,2023-12-23,5,2447.5
1099,46429,332,2024-04-02,1,375.57
1100,18013,1183,2025-06-15,4,1414.44
1101,6806,14058,2024-09-22,3,442.98
1102,8058,21620,2025-05-06,1,111.94
1103,39577,25287,2024-01-09,5,381.5
1104,9250,4046,2025-02-16,4,1550.12
1105,24541,42926,2025-01-24,1,319.5
1106,35704,31409,2024-10-14,1,372.73
1107,49612,49994,2024-06-17,3,774.36
1108,23753,26432,2024-08-06,1,295.11
1109,9672,24003,2024-09-03,4,856.76
1110,38891,34643,2023-09-13,2,239.4
1111,36609,14177,2024-01-12,2,741.34
1112,16405,38396,2023-06-28,3,810.42
1113,22248,48632,2024-04-07,4,666.2
1114,45930,33728,2025-03-21,4,1903.32
1115,14697,34278,2025-04-28,5,1706.35
1116,44388,43634,2025-06-02,4,1057.0
1117,36021,11312,2024-12-01,5,45.4
1118,7710,19114,2025-05-24,5,1357.2
1119,3772,41928,2023-10-20,3,815.97
1120,18577,8481,2025-04-04,3,293.46
1121,20875,39991,2024-03-05,1,219.54
1122,37160,49770,2023-11-22,3,47.85
1123,32308,8890,2024-05-04,1,162.3
1124,38635,40907,2025-05-25,2,578.78
1125,15122,31607,2025-01-21,2,981.66
1126,34526,1670,2025-04-01,5,1167.9
1127,3089,23783,2023-06-22,4,476.88
1128,48609,28146,2024-01-11,1,311.25
1129,43460,43656,2024-07-05,2,148.72
1130,20511,28816,2024-10-07,4,1503.44
1131,36291,41251,2023-08-18,5,1174.8
1132,27056,48303,2024-08-06,1,252.47
1133,13503,10725,2023-06-26,3,1366.5
1134,42091,25433,2025-03-25,5,310.85
1135,34610,19961,2023-09-23,5,134.65
1136,22960,12254,2025-01-21,4,182.12
1137,36197,13338,2024-08-23,2,561.58
1138,21012,15677,2023-09-02,4,1957.8
1139,30828,7464,2024-02-05,5,816.45
1140,43747,2381,2023-07-28,1,305.9
1141,45368,45298,2023-07-11,4,1803.0
1142,7122,36956,2024-07-18,4,995.12
1143,14654,38963,2024-05-14,2,758.34
1144,9669,35458,2024-02-05,2,38.06
1145,32036,24622,2023-08-17,1,160.74
1146,7788,33484,2024-09-24,3,603.24
1147,15335,49461,2024-10-22,4,455.28
1148,11143,18667,2024-08-21,4,1494.16
1149,25996,41906,2024-05-07,3,1294.14
1150,46716,21433,2025-03-20,4,1682.72
1151,39421,18713,2024-12-16,4,433.36
1152,30568,21849,2024-02-15,1,431.25
1153,13674,4415,2025-01-13,2,243.98
1154,13914,17831,2025-02-10,5,719.25
1155,46998,26544,2024-12-10,4,1616.24
1156,44294,23904,2024-03-18,5,2254.8
1157,47751,18749,2025-03-12,2,327.36
1158,21141,20239,2024-07-20,5,1872.95
1159,13695,47383,2024-09-25,2,158.64
1160,27887,41681,2025-01-05,5,1756.05
1161,28166,16842,2024-11-09,4,885.84
1162,12185,43375,2024-02-28,2,411.96
1163,13280,40170,2024-02-26,1,302.55
1164,43047,5820,2024-09-21,2,900.2
1165,41684,29699,2025-03-18,5,408.55
1166,33211,20360,2023-10-15,3,1308.69
1167,24139,41087,2024-12-03,4,464.68
1168,16236,28565,2025-02-02,1,379.57
1169,29442,38597,2023-11-11,3,1391.85
1170,27287,11233,2024-01-15,1,305.53
1171,45377,16709,2024-12-30,4,1979.96
1172,35555,23118,2023-10-19,1,195.48
1173,32092,48259,2024-11-18,4,970.56
1174,8427,17810,2024-05-27,4,764.64
1175,48234,44662,2023-12-12,3,1492.26
1176,41214,16053,2025-01-13,1,450.62
1177,17997,26546,2025-03-28,1,247.92
1178,16191,20441,2024-06-14,2,58.48
1179,48285,37356,2024-11-22,1,263.79
1180,25359,33354,2024-07-10,4,460.72
1181,12534,13173,2024-11-07,3,1273.89
1182,42798,24281,2024-12-23,1,406.04
1183,17516,6447,2024-02-08,3,386.85
1184,28293,31295,2025-05-01,3,405.66
1185,43854,31426,2024-03-02,4,635.88
1186,26443,18759,2024-11-14,1,388.91
1187,32256,271,2024-07-14,1,331.63
1188,19096,31852,2024-02-01,5,429.15
1189,32983,35724,2024-08-07,1,362.4
1190,11207,825,2024-05-07,5,2142.85
1191,8805,23709,2025-02-12,1,92.21
1192,11996,49209,2024-10-09,3,389.28
1193,43919,8123,2025-03-17,4,349.4
1194,26476,7404,2023-08-20,3,1011.15
1195,31938,33494,2025-05-24,4,1188.52
1196,46022,22160,2024-06-25,5,1034.5
1197,11181,6325,2023-10-13,2,403.8
1198,40510,27582,2025-06-20,2,888.0
1199,10942,22025,2024-09-29,5,1560.7
1200,12781,23226,2023-07-31,1,338.03
1201,4310,29956,2024-06-13,4,1574.36
1202,43449,4042,2025-02-20,1,207.52
1203,28031,14858,2025-05-22,1,361.23
1204,17352,18125,2025-04-25,4,1146.12
1205,38415,38527,2024-04-05,3,1091.67
1206,2305,29355,2024-04-21,2,710.26
1207,43978,15462,2025-01-01,1,184.41
1208,6689,8926,2025-03-08,4,1576.4
1209,28944,16900,2024-11-08,3,1179.93
1210,11794,8559,2024-04-02,5,2222.2
1211,45297,48879,2024-12-24,1,378.93
1212,36783,45981,2024-08-14,2,868.64
1213,27982,42835,2024-08-05,3,558.45
1214,18484,22658,2023-12-02,5,1648.45
1215,11243,36749,2025-06-01,4,823.08
1216,14277,47642,2025-04-01,5,525.95
1217,4449,21489,2025-05-26,4,73.12
1218,8842,45772,2025-04-10,2,987.3
1219,26449,29423,2024-08-09,4,963.48
1220,3015,34481,2024-12-21,4,454.28
1221,18872,32482,2023-08-23,3,618.72
1222,10559,33080,2024-06-12,2,928.88
1223,26781,26012,2023-09-18,2,343.94
1224,7700,24109,2025-05-02,3,286.83
1225,45609,45059,2023-09-30,4,1973.2
1226,9327,32619,2024-07-11,4,1109.4
