TransactionID,SaleID,TransactionDate,PaymentMethod
826,35703,2025-03-02,Cash
827,32428,2024-10-27,Debit Card
828,42145,2024-05-13,PayPal
829,16698,2025-01-11,Credit Card
830,33312,2025-01-27,Cash
831,23888,2024-02-10,Cash
832,15246,2024-08-03,PayPal
833,43758,2025-03-02,Debit Card
834,39630,2025-05-05,Debit Card
835,12159,2025-05-14,Credit Card
836,28958,2025-01-09,Debit Card
837,48583,2024-05-10,Debit Card
838,22430,2025-02-25,UPI
839,42643,2025-03-17,UPI
840,24560,2023-08-28,PayPal
841,38925,2024-03-15,Cash
842,20678,2025-06-15,Debit Card
843,38129,2023-12-23,Credit Card
844,23063,2025-04-09,PayPal
845,43890,2025-05-25,UPI
846,12176,2025-01-25,UPI
847,12736,2025-02-28,Credit Card
848,36616,2024-11-18,Credit Card
849,33527,2025-06-17,Debit Card
850,28985,2024-07-21,PayPal
851,43297,2025-06-05,PayPal
852,29567,2025-03-03,PayPal
853,31430,2024-11-10,Debit Card
854,13667,2024-04-19,Debit Card
855,18228,2024-04-27,Credit Card
856,13684,2025-05-02,Credit Card
857,19209,2025-01-02,UPI
858,19218,2023-10-13,UPI
859,4682,2025-04-24,Debit Card
860,45585,2023-11-15,UPI
861,21393,2024-04-17,Credit Card
862,16657,2024-06-12,Debit Card
863,34154,2025-06-19,UPI
864,29629,2025-05-24,Cash
865,10240,2024-12-07,Debit Card
866,30340,2025-01-17,UPI
867,45567,2025-05-11,Cash
868,8491,2025-03-25,UPI
869,33888,2024-02-16,PayPal
870,624,2025-05-17,Credit Card
871,20077,2023-11-01,PayPal
872,36682,2024-11-13,Debit Card
873,14956,2025-05-25,UPI
874,44970,2024-06-29,PayPal
875,15053,2025-03-19,Cash
876,29920,2025-04-16,UPI
877,645,2025-03-13,PayPal
878,3706,2024-06-23,Credit Card
879,11462,2024-04-04,Debit Card
880,36718,2024-10-15,Cash
881,38739,2024-04-03,UPI
882,24897,2025-03-27,Cash
883,26018,2024-12-25,Debit Card
884,17561,2024-07-24,PayPal
885,12457,2025-03-16,Debit Card
886,3995,2024-07-08,Credit Card
887,23069,2024-12-25,Cash
888,29849,2024-11-14,Debit Card
889,25845,2025-06-14,UPI
890,38540,2025-04-23,Debit Card
891,4319,2025-06-17,UPI
892,31341,2024-08-18,Cash
893,2295,2024-05-08,Debit Card
894,4908,2024-12-01,UPI
895,33225,2025-05-26,Cash
896,43125,2024-12-14,PayPal
897,40034,2025-06-19,Cash
898,9026,2024-12-24,PayPal
899,1326,2024-11-26,UPI
900,23505,2025-05-09,UPI
901,36129,2024-11-05,Debit Card
902,26135,2024-12-24,Cash
903,20314,2025-01-13,Debit Card
904,27595,2025-06-13,UPI
905,2745,2024-12-12,Debit Card
906,33956,2025-02-19,Cash
907,43894,2025-03-25,PayPal
908,9852,2025-01-21,PayPal
909,10366,2024-03-26,Credit Card
910,25835,2024-11-09,Cash
911,20076,2025-02-01,PayPal
912,45680,2025-04-12,Debit Card
913,2094,2024-10-05,UPI
914,29666,2025-05-15,UPI
915,23010,2024-12-23,PayPal
916,37152,2024-07-26,UPI
917,2447,2023-12-17,Debit Card
918,22237,2024-04-18,PayPal
919,47453,2024-10-22,UPI
920,39098,2025-04-06,Credit Card
921,29636,2024-07-10,Cash
922,2483,2025-04-06,Credit Card
923,14159,2025-04-26,Credit Card
924,21698,2025-03-09,Cash
925,45960,2025-05-07,PayPal
926,6458,2025-04-13,UPI
927,23324,2025-05-24,PayPal
928,33382,2024-07-26,PayPal
929,23126,2025-03-28,Cash
930,28632,2025-03-10,PayPal
931,13941,2024-08-15,UPI
932,31493,2025-03-25,Cash
933,26567,2025-05-19,Debit Card
934,22260,2024-10-05,Cash
935,30499,2024-04-23,Debit Card
936,32326,2024-10-17,PayPal
937,17032,2024-05-11,PayPal
938,9317,2025-06-03,PayPal
939,30776,2025-05-08,UPI
940,6532,2024-07-09,Cash
941,9213,2025-01-05,Cash
942,4406,2024-10-12,Credit Card
943,28753,2024-11-06,UPI
944,20716,2025-04-29,PayPal
945,48721,2025-04-15,Credit Card
946,34078,2025-02-13,PayPal
947,7911,2024-08-11,Credit Card
948,30883,2025-03-23,PayPal
949,41393,2025-06-11,Credit Card
950,9489,2025-01-16,Credit Card
951,18954,2024-12-27,Credit Card
952,9046,2025-02-25,UPI
953,38006,2025-05-29,PayPal
954,33709,2025-04-03,Debit Card
955,31471,2025-05-05,PayPal
956,8050,2024-12-07,Credit Card
957,44848,2024-10-20,UPI
958,7484,2025-04-10,Debit Card
959,4436,2025-02-21,UPI
960,10494,2024-09-10,PayPal
961,49349,2024-12-19,PayPal
962,32847,2025-05-26,PayPal
963,10091,2025-04-30,PayPal
964,34090,2023-10-20,PayPal
965,37317,2024-08-24,Debit Card
966,39691,2025-06-12,Cash
967,38428,2024-08-20,PayPal
968,42754,2025-06-20,UPI
969,42834,2025-05-29,UPI
970,10824,2025-06-14,Credit Card
971,34143,2025-03-25,Credit Card
972,38763,2024-12-20,UPI
973,3829,2024-03-18,PayPal
974,24402,2024-07-03,Cash
975,46171,2025-05-02,Cash
976,23922,2024-09-04,Cash
977,3104,2025-06-02,PayPal
978,45335,2023-09-04,Credit Card
979,1847,2025-04-20,UPI
980,7793,2025-06-20,Cash
981,35663,2025-05-04,UPI
982,44780,2025-01-12,Debit Card
983,41277,2025-06-15,UPI
984,48462,2025-03-16,Credit Card
985,3344,2025-02-16,Debit Card
986,12627,2025-04-16,Debit Card
987,30632,2024-11-07,UPI
988,33364,2024-10-15,Cash
989,44776,2025-05-15,Cash
990,17821,2025-02-22,PayPal
991,20058,2024-05-06,PayPal
992,27557,2025-01-08,PayPal
993,8713,2024-12-27,PayPal
994,16063,2023-11-16,Credit Card
995,19719,2025-04-03,Credit Card
996,6915,2025-04-05,Cash
997,25254,2024-10-17,UPI
998,13018,2023-12-19,PayPal
999,45524,2025-05-22,Credit Card
1000,20553,2025-03-03,Cash
1001,1654,2024-05-19,Cash
1002,29119,2025-06-15,Credit Card
1003,32481,2023-09-20,UPI
1004,3041,2025-05-24,Debit Card
1005,3548,2025-05-23,Debit Card
1006,48276,2024-11-02,UPI
1007,49252,2025-03-14,PayPal
1008,46278,2024-12-25,Credit Card
1009,1499,2025-02-28,Credit Card
1010,7027,2025-04-26,Debit Card
1011,16962,2024-12-09,Debit Card
1012,499,2025-05-14,UPI
1013,14326,2024-05-25,Credit Card
1014,5652,2025-04-26,Debit Card
1015,30630,2024-05-21,UPI
1016,9686,2025-06-16,Cash
1017,39389,2025-06-02,Debit Card
1018,35013,2024-11-09,Cash
1019,41311,2025-01-23,PayPal
1020,7579,2024-11-24,Cash
1021,44882,2025-04-23,PayPal
1022,21328,2025-06-07,PayPal
1023,6260,2025-06-19,UPI
1024,22317,2024-09-03,Credit Card
1025,10447,2025-05-16,UPI
1026,12223,2024-01-05,Cash
1027,11700,2024-07-15,Debit Card
1028,9829,2025-05-10,UPI
1029,38895,2025-06-15,PayPal
1030,14752,2025-04-13,Credit Card
1031,21504,2024-06-05,PayPal
1032,4710,2025-05-05,PayPal
1033,30193,2025-05-28,Debit Card
1034,26037,2025-04-24,PayPal
1035,33949,2025-03-15,Debit Card
1036,11008,2025-01-28,Cash
1037,35974,2024-10-17,PayPal
1038,11122,2025-06-13,UPI
1039,1582,2025-04-30,Cash
1040,13828,2024-12-19,PayPal
1041,49352,2024-06-19,PayPal
1042,43204,2025-06-16,Credit Card
1043,1254,2023-10-21,Cash
1044,35705,2024-10-27,Debit Card
1045,43521,2025-03-22,Cash
1046,36552,2025-04-28,Debit Card
1047,11156,2024-07-17,PayPal
1048,1604,2025-05-04,Debit Card
1049,19360,2025-06-16,Debit Card
1050,26035,2025-02-17,Credit Card
1051,32967,2024-10-23,Debit Card
1052,200,2025-04-01,Debit Card
1053,33961,2025-02-06,UPI
1054,47281,2024-10-26,UPI
1055,5333,2024-12-23,Credit Card
1056,45078,2025-02-23,Credit Card
1057,25049,2025-01-08,Credit Card
1058,35864,2025-05-28,Debit Card
1059,25130,2024-08-05,UPI
1060,18085,2025-01-20,UPI
1061,27129,2025-04-18,UPI
1062,19821,2024-11-29,Debit Card
1063,15163,2025-03-27,PayPal
1064,42693,2025-02-07,UPI
1065,42663,2024-08-07,Cash
1066,32707,2025-01-01,Cash
1067,38585,2024-08-01,UPI
1068,23366,2024-11-24,Credit Card
1069,32028,2024-03-08,UPI
1070,30412,2025-06-02,Cash
1071,23185,2023-12-04,Cash
1072,15580,2024-04-07,UPI
1073,48291,2024-11-15,UPI
1074,10232,2024-02-19,Credit Card
1075,40023,2025-05-15,Cash
1076,48993,2025-03-14,Debit Card
1077,4061,2024-07-26,PayPal
1078,25609,2024-11-22,Cash
1079,16083,2025-06-14,Debit Card
1080,34801,2024-08-13,Credit Card
1081,34071,2025-02-16,PayPal
1082,35009,2025-05-10,PayPal
1083,45285,2025-06-05,Debit Card
1084,5352,2025-01-16,Credit Card
1085,17815,2024-11-16,Debit Card
1086,8359,2024-09-28,PayPal
1087,11345,2025-05-26,UPI
1088,33035,2024-10-01,PayPal
1089,49124,2024-10-25,Debit Card
1090,8196,2025-06-10,Cash
1091,18611,2023-12-01,UPI
1092,18523,2025-01-22,Credit Card
1093,38174,2025-03-23,UPI
1094,42654,2025-04-15,Cash
1095,21796,2024-08-29,Debit Card
1096,34889,2023-12-27,Cash
1097,9284,2025-03-11,UPI
1098,12666,2025-04-01,Cash
1099,3042,2023-08-30,Credit Card
1100,8154,2025-03-17,UPI
1101,49620,2025-04-25,Cash
1102,33494,2024-06-04,PayPal
1103,30162,2024-10-29,Debit Card
1104,42593,2024-08-05,UPI
1105,3742,2024-11-13,Debit Card
1106,27682,2024-07-15,PayPal
1107,19897,2024-08-17,PayPal
1108,32615,2024-10-04,Cash
1109,23907,2025-06-19,Cash
1110,39012,2024-06-17,Credit Card
1111,32102,2023-10-24,Cash
1112,43615,2025-02-02,Credit Card
1113,47700,2025-06-07,PayPal
1114,21567,2024-05-06,Credit Card
1115,4088,2025-05-25,Cash
1116,5420,2024-10-30,Credit Card
1117,10239,2024-11-06,Cash
1118,5252,2025-05-20,UPI
1119,30596,2024-09-12,Debit Card
1120,39844,2025-03-10,UPI
1121,20417,2024-09-28,PayPal
1122,4570,2025-04-23,UPI
1123,2441,2025-03-11,UPI
1124,30360,2024-05-02,UPI
1125,38739,2025-03-09,Cash
1126,39721,2025-05-02,Debit Card
1127,4623,2024-10-13,Cash
1128,37014,2025-02-05,Cash
1129,30363,2025-02-01,PayPal
1130,12923,2025-05-11,Cash
1131,48323,2024-10-02,Debit Card
1132,14280,2024-09-27,Credit Card
1133,24689,2024-03-21,Cash
1134,6779,2025-06-07,Cash
1135,48203,2024-02-04,UPI
1136,44800,2025-05-19,Debit Card
1137,12489,2025-03-20,PayPal
1138,31911,2024-09-03,Cash
1139,7735,2025-06-01,Debit Card
1140,10756,2025-04-01,Credit Card
1141,29335,2024-02-08,Credit Card
1142,32968,2024-11-13,UPI
1143,19607,2025-05-09,PayPal
1144,40129,2024-08-26,UPI
1145,14421,2024-07-12,PayPal
1146,37671,2025-04-01,Credit Card
1147,29059,2024-07-18,UPI
1148,32215,2025-02-09,PayPal
1149,32274,2024-07-14,Credit Card
1150,23899,2025-03-03,UPI
1151,9147,2025-06-03,UPI
1152,7051,2024-04-01,UPI
1153,24943,2025-05-06,Debit Card
1154,41071,2025-05-05,UPI
1155,8043,2025-05-24,Debit Card
1156,10859,2025-04-05,PayPal
1157,28747,2024-02-12,Credit Card
1158,39902,2025-03-25,Credit Card
1159,7800,2024-01-31,PayPal
1160,8289,2025-02-26,UPI
1161,49437,2023-12-14,UPI
1162,17392,2025-03-01,PayPal
1163,10470,2024-05-29,UPI
1164,1943,2024-10-10,PayPal
1165,35532,2025-06-09,Debit Card
1166,27375,2025-06-20,UPI
1167,32183,2024-10-15,Cash
1168,11668,2024-10-19,Cash
1169,30236,2025-04-07,UPI
1170,1436,2024-07-25,PayPal
1171,10816,2024-07-16,PayPal
1172,48537,2025-04-15,PayPal
1173,36208,2025-01-06,Credit Card
1174,9640,2025-01-30,PayPal
1175,42763,2025-03-23,Cash
1176,29749,2025-01-29,UPI
1177,24747,2025-06-08,Cash
1178,14582,2025-04-07,Cash
1179,27527,2024-12-02,UPI
1180,49843,2025-05-12,Debit Card
1181,32514,2025-04-21,PayPal
1182,2667,2025-05-26,UPI
1183,1145,2024-04-16,UPI
1184,30798,2024-11-27,Debit Card
1185,20375,2024-07-21,Debit Card
1186,30509,2024-06-04,PayPal
1187,17150,2024-07-17,Credit Card
1188,4244,2025-02-23,PayPal
1189,24550,2025-03-26,Debit Card
1190,3432,2024-10-26,Debit Card
1191,14154,2024-11-21,UPI
1192,25227,2025-05-15,UPI
1193,22462,2025-05-25,PayPal
1194,3856,2025-05-27,Cash
1195,25117,2025-02-27,UPI
1196,12418,2025-05-29,Debit Card
1197,15918,2025-02-14,PayPal
1198,10212,2024-06-19,UPI
1199,7427,2025-06-12,Debit Card
1200,39004,2024-09-30,Credit Card
1201,31299,2025-02-01,Credit Card
1202,49096,2024-04-25,PayPal
1203,16876,2025-02-09,UPI
1204,48633,2024-09-25,Debit Card
1205,8090,2025-06-18,PayPal
1206,3574,2025-04-13,PayPal
1207,26405,2024-11-16,UPI
1208,45742,2024-12-01,PayPal
1209,18022,2024-11-17,Cash
1210,42071,2025-04-26,PayPal
1211,49984,2025-06-08,UPI
1212,33072,2024-03-01,PayPal
1213,45637,2025-03-09,PayPal
1214,18006,2025-02-27,Cash
1215,20401,2024-09-20,Debit Card
1216,25649,2025-05-03,PayPal
1217,22451,2024-05-31,Cash
1218,11525,2025-06-02,PayPal
1219,19618,2025-01-14,Debit Card
1220,28382,2024-09-01,Cash
1221,12155,2025-06-17,Debit Card
1222,20775,2024-11-12,Debit Card
1223,18037,2024-06-17,Debit Card
1224,2070,2025-03-06,UPI
1225,28169,2025-04-26,UPI
1226,17823,2025-05-20,Debit Card
1227,26962,2024-09-12,PayPal
1228,4175,2025-04-19,PayPal
1229,47790,2025-05-23,Credit Card
1230,10192,2024-12-10,Credit Card
1231,23416,2025-03-01,Credit Card
1232,43479,2025-01-28,Cash
1233,9235,2025-06-17,Credit Card
1234,35789,2025-05-28,UPI
1235,27295,2024-06-04,PayPal
1236,23095,2024-11-20,Debit Card
1237,47676,2023-11-13,Cash
1238,32481,2025-01-24,Debit Card
1239,39831,2025-06-08,Debit Card
1240,32607,2025-05-19,Debit Card
1241,49208,2025-03-07,Credit Card
1242,17293,2023-11-09,PayPal
1243,26657,2025-06-06,UPI
1244,30766,2024-12-24,UPI
1245,6160,2025-02-24,PayPal
1246,10390,2025-06-16,Cash
1247,11994,2024-06-11,UPI
1248,525,2025-06-11,UPI
1249,7046,2024-09-25,UPI
1250,27504,2025-05-24,UPI
1251,44344,2025-01-10,UPI
1252,8577,2025-02-05,Cash
1253,32099,2025-06-19,Debit Card
1254,13318,2025-05-24,Debit Card
1255,11619,2025-02-22,Debit Card
1256,18684,2025-04-29,Cash
1257,21174,2025-03-25,PayPal
1258,16253,2025-03-29,Debit Card
1259,5840,2024-01-22,PayPal
1260,29152,2025-01-05,Debit Card
1261,1282,2025-06-06,Credit Card
1262,8052,2024-04-19,Debit Card
1263,465,2025-04-06,PayPal
1264,21282,2024-10-11,Cash
1265,6909,2025-03-06,PayPal
1266,35816,2025-02-22,PayPal
1267,38394,2024-03-18,Credit Card
1268,20544,2024-12-18,Credit Card
1269,38618,2025-02-20,Credit Card
1270,2784,2025-04-28,UPI
1271,19541,2024-07-16,PayPal
1272,27649,2023-08-15,Debit Card
1273,29330,2025-05-20,UPI
1274,43896,2025-02-28,Debit Card
1275,1373,2025-05-23,Debit Card
1276,46801,2024-03-02,Credit Card
1277,2328,2024-11-03,Credit Card
1278,35140,2024-06-10,UPI
1279,44416,2025-01-12,Debit Card
1280,14904,2025-01-17,Debit Card
1281,8319,2024-03-09,Debit Card
1282,41223,2025-04-01,UPI
1283,9059,2025-06-08,Credit Card
1284,1876,2025-05-15,Cash
1285,15149,2025-04-18,UPI
1286,11682,2025-05-07,PayPal
1287,45869,2025-06-12,UPI
1288,23080,2025-04-22,UPI
1289,26402,2025-03-13,Cash
1290,29489,2024-09-20,Debit Card
1291,5201,2025-05-08,Cash
1292,25164,2024-08-22,Credit Card
1293,34637,2024-02-17,Cash
1294,11085,2024-05-18,PayPal
1295,23186,2025-05-30,Credit Card
1296,22506,2025-05-27,Cash
1297,26786,2025-02-06,UPI
1298,19911,2025-04-24,Cash
1299,34011,2025-03-09,Debit Card
1300,1796,2024-12-17,Credit Card
1301,19333,2024-04-08,Credit Card
1302,22788,2024-11-09,PayPal
1303,2573,2025-05-29,Debit Card
1304,30997,2024-07-12,UPI
1305,4050,2025-06-06,Debit Card
1306,32750,2025-05-30,Credit Card
1307,20292,2025-05-28,PayPal
1308,7820,2024-07-30,UPI
1309,40551,2024-05-30,Cash
1310,18865,2025-06-12,UPI
1311,30034,2024-11-29,Credit Card
1312,48568,2023-10-22,PayPal
1313,19077,2025-03-30,Credit Card
1314,30032,2025-03-28,UPI
1315,1323,2025-01-08,Credit Card
1316,13532,2024-08-20,Cash
1317,15553,2025-05-29,UPI
1318,42108,2024-11-18,Credit Card
1319,41031,2025-06-09,Debit Card
1320,35209,2024-09-08,UPI
1321,10109,2024-06-04,Cash
1322,34806,2024-12-04,Credit Card
1323,16526,2025-06-17,Debit Card
1324,41523,2025-02-26,UPI
1325,30938,2025-06-19,Debit Card
1326,31085,2024-12-28,Cash
1327,29783,2024-10-08,Credit Card
1328,9035,2025-05-28,Credit Card
1329,40561,2024-06-13,UPI
1330,20539,2025-05-06,Cash
1331,20378,2025-03-23,Credit Card
1332,37145,2025-03-11,Credit Card
1333,11275,2025-04-14,PayPal
1334,33022,2025-03-11,PayPal
1335,19061,2024-08-22,Credit Card
1336,9065,2025-06-12,Credit Card
1337,638,2023-10-10,Cash
1338,27149,2023-11-30,Credit Card
1339,26219,2024-11-05,PayPal
1340,42768,2025-01-17,UPI
1341,20724,2024-07-19,Debit Card
1342,17521,2025-05-20,UPI
1343,43995,2024-05-25,Cash
1344,40191,2024-02-04,Cash
1345,43083,2024-08-26,UPI
1346,44342,2025-06-20,Debit Card
1347,39765,2024-04-13,Credit Card
1348,17044,2025-03-18,PayPal
1349,27193,2025-06-20,UPI
1350,19914,2025-06-04,UPI
1351,17549,2023-12-13,UPI
1352,48057,2025-06-16,PayPal
1353,38101,2024-10-16,Debit Card
1354,17428,2024-06-11,PayPal
1355,49108,2025-06-15,PayPal
1356,15230,2024-01-12,UPI
1357,3174,2024-12-24,Cash
1358,22960,2023-11-30,Debit Card
1359,34010,2024-11-26,Credit Card
1360,29333,2025-04-15,Credit Card
1361,8769,2025-01-10,PayPal
1362,49650,2025-01-16,UPI
1363,34240,2024-10-16,PayPal
1364,36007,2024-12-06,UPI
1365,28938,2025-06-18,Debit Card
1366,32098,2024-12-26,UPI
1367,43999,2024-06-30,Cash
1368,15795,2025-02-16,UPI
1369,6765,2024-11-28,Cash
1370,2952,2025-04-29,Debit Card
1371,18966,2024-10-08,Debit Card
1372,7703,2024-10-24,Cash
1373,35569,2025-03-31,UPI
1374,24312,2025-06-01,Cash
1375,29742,2025-05-26,UPI
1376,17102,2025-01-04,Debit Card
1377,33,2024-06-04,Debit Card
1378,41629,2024-04-13,Debit Card
1379,6398,2025-05-31,PayPal
1380,38015,2025-05-03,PayPal
1381,8550,2024-02-24,UPI
1382,11389,2024-10-11,PayPal
1383,47744,2024-11-28,PayPal
1384,38324,2025-06-13,PayPal
1385,31301,2024-01-13,Credit Card
1386,49832,2025-01-06,UPI
1387,22820,2024-12-23,UPI
1388,8967,2024-07-13,UPI
1389,34564,2024-12-18,Debit Card
1390,7316,2025-02-14,Debit Card
1391,49436,2024-10-07,Credit Card
1392,7147,2024-10-24,Debit Card
1393,46393,2025-02-03,Credit Card
1394,25054,2025-02-03,Cash
1395,39426,2024-09-27,Debit Card
1396,24101,2024-05-11,Debit Card
1397,10522,2025-06-20,Debit Card
1398,23715,2024-10-12,PayPal
1399,17738,2025-03-18,Debit Card
1400,8715,2025-06-19,Debit Card
1401,24397,2025-04-17,Debit Card
1402,20435,2025-01-01,UPI
1403,44317,2025-05-28,Credit Card
1404,43772,2025-06-18,UPI
1405,39737,2025-02-14,UPI
1406,13709,2025-06-02,Credit Card
1407,6210,2023-11-28,Debit Card
1408,10839,2023-12-16,PayPal
1409,14877,2024-08-16,Credit Card
1410,15428,2024-11-12,UPI
1411,5930,2025-02-02,PayPal
1412,61,2025-04-02,UPI
1413,37480,2023-12-13,UPI
1414,17546,2024-09-26,Debit Card
1415,1728,2025-02-24,PayPal
1416,13739,2024-10-26,UPI
1417,29427,2024-12-24,Cash
1418,8722,2025-01-08,Debit Card
1419,14751,2024-01-06,Credit Card
1420,34807,2024-08-23,UPI
1421,4916,2024-12-04,Debit Card
1422,8078,2024-04-19,Cash
1423,10346,2025-05-11,Cash
1424,37762,2025-06-07,Credit Card
1425,35484,2024-10-18,Debit Card
1426,31261,2025-05-06,Cash
1427,41171,2024-12-02,PayPal
1428,42153,2025-01-27,Credit Card
1429,32944,2024-09-18,Credit Card
1430,21135,2024-09-13,Cash
1431,22830,2025-06-15,Debit Card
1432,8181,2025-03-21,UPI
1433,15366,2025-05-14,UPI
1434,13429,2025-02-19,Credit Card
1435,38826,2025-03-15,PayPal
1436,29468,2024-11-29,Cash
1437,36894,2025-04-13,Credit Card
1438,3953,2025-02-07,PayPal
1439,41838,2025-06-12,PayPal
1440,39817,2024-07-14,Debit Card
1441,2989,2024-01-14,PayPal
1442,27037,2024-10-05,Credit Card
1443,24907,2025-04-26,Cash
1444,42433,2025-06-02,Cash
1445,28020,2024-08-03,Credit Card
1446,35840,2025-04-03,UPI
1447,36222,2024-12-14,UPI
1448,32817,2025-04-02,Cash
1449,40827,2025-04-27,Cash
1450,25893,2025-03-23,UPI
1451,22066,2025-04-18,Credit Card
1452,28015,2025-05-08,PayPal
1453,20604,2023-11-22,UPI
1454,37095,2025-05-21,Credit Card
1455,1764,2024-12-02,Debit Card
1456,7419,2024-04-07,Debit Card
1457,44385,2025-02-24,PayPal
1458,14071,2024-05-13,Cash
1459,29446,2025-01-11,UPI
1460,36028,2023-08-14,Cash
1461,43765,2023-12-16,Credit Card
1462,34954,2025-02-18,PayPal
1463,34962,2025-04-16,Debit Card
1464,43951,2025-04-26,Credit Card
1465,45537,2025-06-01,Cash
1466,679,2025-05-13,Debit Card
1467,25984,2024-04-26,UPI
1468,1285,2024-11-18,Cash
1469,25672,2025-04-02,Debit Card
1470,27561,2024-08-20,Cash
1471,12664,2025-04-21,PayPal
1472,30631,2025-05-05,UPI
1473,11247,2025-01-26,Debit Card
1474,34444,2024-10-30,Cash
1475,30045,2025-03-04,Debit Card
1476,8442,2025-03-17,Cash
1477,231,2025-03-12,Cash
1478,42240,2024-11-07,Cash
1479,27977,2025-03-02,Cash
1480,24008,2025-01-29,PayPal
1481,5841,2024-10-19,UPI
1482,37776,2025-05-11,Cash
1483,18457,2025-05-24,Credit Card
1484,11270,2025-03-19,UPI
1485,45737,2025-05-31,Credit Card
1486,26393,2025-04-27,Cash
1487,49081,2024-08-21,UPI
1488,24617,2025-01-29,Debit Card
1489,14786,2025-05-05,Cash
1490,35029,2024-07-18,PayPal
1491,33522,2024-07-16,Debit Card
1492,48722,2025-06-13,Debit Card
1493,27499,2024-02-07,UPI
1494,29460,2025-04-28,Cash
1495,1181,2024-11-17,Cash
1496,32141,2024-08-26,UPI
1497,25887,2025-02-25,Credit Card
1498,23654,2024-12-11,Cash
1499,1715,2025-04-02,Cash
1500,39385,2024-07-29,Credit Card
1501,5898,2023-12-07,UPI
1502,40939,2025-02-09,PayPal
1503,20682,2025-04-25,Cash
1504,20218,2025-01-12,UPI
1505,9809,2025-01-28,Credit Card
1506,34527,2025-03-26,PayPal
1507,39519,2023-12-18,Debit Card
1508,22186,2025-05-29,Debit Card
1509,43811,2024-12-13,Debit Card
1510,15348,2025-05-29,UPI
1511,21966,2025-04-15,PayPal
1512,724,2024-10-08,Debit Card
1513,17443,2024-06-06,Debit Card
1514,15373,2024-07-27,Credit Card
1515,44506,2025-04-30,Debit Card
1516,15006,2024-12-20,UPI
1517,13163,2024-10-20,Debit Card
